ICD_CODE,ATC_CODE,RELATION,FREQUENCY
70703,DRUG_96894,treats,1
70703,DRUG_74466,treats,1
70703,DRUG_90699,treats,1
70703,DRUG_11057,treats,1
70703,DRUG_33318,treats,1
70703,DRUG_35612,treats,1
70703,DRUG_49103,treats,1
70703,DRUG_07001,treats,1
70703,DRUG_71326,treats,1
70703,DRUG_56641,treats,1
70703,DRUG_55943,treats,1
70703,DRUG_80219,treats,1
70703,DRUG_48236,treats,1
3510,DRUG_16971,treats,1
3510,DRUG_09553,treats,1
3510,DRUG_49098,treats,1
3510,DRUG_18769,treats,1
3510,DRUG_66345,treats,1
3510,DRUG_89898,treats,1
3510,DRUG_12470,treats,1
3510,DRUG_78549,treats,1
3510,DRUG_93795,treats,1
3510,DRUG_97334,treats,1
3510,DRUG_97910,treats,1
3510,DRUG_36800,treats,1
3510,DRUG_74696,treats,1
3510,DRUG_88220,treats,1
3510,DRUG_69930,treats,1
3510,DRUG_77783,treats,1
3510,DRUG_25548,treats,1
3510,DRUG_73347,treats,1
3510,DRUG_08339,treats,1
3510,DRUG_86770,treats,1
3510,DRUG_67819,treats,1
3510,DRUG_22273,treats,1
3510,DRUG_73544,treats,1
3510,DRUG_54420,treats,1
3510,DRUG_81907,treats,1
3510,DRUG_44877,treats,1
3510,DRUG_14330,treats,1
3510,DRUG_22257,treats,1
3510,DRUG_60573,treats,1
3510,DRUG_53277,treats,1
3510,DRUG_81270,treats,1
3510,DRUG_65380,treats,1
3510,DRUG_80815,treats,1
3510,DRUG_81691,treats,1
3510,DRUG_28952,treats,1
3510,DRUG_35258,treats,1
3510,DRUG_00589,treats,1
3510,DRUG_78988,treats,1
3510,DRUG_22296,treats,1
3510,DRUG_80037,treats,1
3510,DRUG_49892,treats,1
3510,DRUG_15500,treats,1
3510,DRUG_51014,treats,1
3510,DRUG_70923,treats,1
3510,DRUG_56776,treats,1
3510,DRUG_89476,treats,1
3510,DRUG_69059,treats,1
3510,DRUG_37475,treats,1
3510,DRUG_94862,treats,1
3510,DRUG_57970,treats,1
3510,DRUG_29020,treats,1
3510,DRUG_52875,treats,1
3510,DRUG_82115,treats,1
3510,DRUG_42178,treats,1
3510,DRUG_23950,treats,1
3510,DRUG_77029,treats,1
3510,DRUG_85362,treats,1
3510,DRUG_93890,treats,1
3510,DRUG_75101,treats,1
3510,DRUG_91210,treats,1
3510,DRUG_05899,treats,1
3510,DRUG_57538,treats,1
3510,DRUG_17057,treats,1
3510,DRUG_14785,treats,1
3510,DRUG_31023,treats,1
3510,DRUG_44999,treats,1
3510,DRUG_86144,treats,1
3510,DRUG_56289,treats,1
3510,DRUG_42471,treats,1
3510,DRUG_83139,treats,1
3510,DRUG_35906,treats,1
3510,DRUG_05522,treats,1
3510,DRUG_10887,treats,1
3510,DRUG_23071,treats,1
3510,DRUG_75708,treats,1
3510,DRUG_96894,treats,1
3510,DRUG_74466,treats,1
3510,DRUG_73918,treats,1
3510,DRUG_21325,treats,1
3510,DRUG_12638,treats,1
3510,DRUG_79422,treats,1
3510,DRUG_90699,treats,1
3510,DRUG_10188,treats,1
3510,DRUG_68674,treats,1
3510,DRUG_11057,treats,1
3510,DRUG_33318,treats,1
3510,DRUG_35612,treats,1
3510,DRUG_79790,treats,1
3510,DRUG_49103,treats,1
3510,DRUG_07001,treats,1
3510,DRUG_38458,treats,1
3510,DRUG_39424,treats,1
3510,DRUG_65728,treats,1
3510,DRUG_71326,treats,1
3510,DRUG_56641,treats,1
3510,DRUG_94455,treats,1
3510,DRUG_55943,treats,1
3510,DRUG_80219,treats,1
3510,DRUG_48236,treats,1
7850,DRUG_09553,treats,1
7850,DRUG_49098,treats,1
7850,DRUG_18769,treats,1
7850,DRUG_78549,treats,1
7850,DRUG_74696,treats,1
7850,DRUG_88220,treats,1
7850,DRUG_69930,treats,1
7850,DRUG_77783,treats,1
7850,DRUG_25548,treats,1
7850,DRUG_73347,treats,1
7850,DRUG_08339,treats,1
7850,DRUG_86770,treats,1
7850,DRUG_67819,treats,1
7850,DRUG_22273,treats,1
7850,DRUG_73544,treats,1
7850,DRUG_54420,treats,1
7850,DRUG_81907,treats,1
7850,DRUG_44877,treats,1
7850,DRUG_22257,treats,1
7850,DRUG_60573,treats,1
7850,DRUG_53277,treats,1
7850,DRUG_81270,treats,1
7850,DRUG_81691,treats,1
7850,DRUG_28952,treats,1
7850,DRUG_35258,treats,1
7850,DRUG_00589,treats,1
7850,DRUG_78988,treats,1
7850,DRUG_22296,treats,1
7850,DRUG_80037,treats,1
7850,DRUG_49892,treats,1
7850,DRUG_15500,treats,1
7850,DRUG_51014,treats,1
7850,DRUG_70923,treats,1
7850,DRUG_56776,treats,1
7850,DRUG_89476,treats,1
7850,DRUG_69059,treats,1
7850,DRUG_37475,treats,1
7850,DRUG_94862,treats,1
7850,DRUG_57970,treats,1
7850,DRUG_29020,treats,1
7850,DRUG_52875,treats,1
7850,DRUG_82115,treats,1
7850,DRUG_42178,treats,1
7850,DRUG_23950,treats,1
7850,DRUG_77029,treats,1
7850,DRUG_85362,treats,1
7850,DRUG_93890,treats,1
7850,DRUG_75101,treats,1
7850,DRUG_91210,treats,1
7850,DRUG_57538,treats,1
7850,DRUG_17057,treats,1
7850,DRUG_14785,treats,1
7850,DRUG_31023,treats,1
7850,DRUG_44999,treats,1
7850,DRUG_86144,treats,1
7850,DRUG_56289,treats,1
7850,DRUG_42471,treats,1
7850,DRUG_35906,treats,1
7850,DRUG_05522,treats,1
7850,DRUG_10887,treats,1
7850,DRUG_23071,treats,1
7850,DRUG_75708,treats,1
7850,DRUG_96894,treats,1
7850,DRUG_74466,treats,1
7850,DRUG_73918,treats,1
7850,DRUG_79422,treats,1
7850,DRUG_90699,treats,1
7850,DRUG_10188,treats,1
7850,DRUG_68674,treats,1
7850,DRUG_11057,treats,1
7850,DRUG_33318,treats,1
7850,DRUG_35612,treats,1
7850,DRUG_49103,treats,1
7850,DRUG_07001,treats,1
7850,DRUG_39424,treats,1
7850,DRUG_65728,treats,1
7850,DRUG_71326,treats,1
7850,DRUG_56641,treats,1
7850,DRUG_94455,treats,1
7850,DRUG_55943,treats,1
7850,DRUG_80219,treats,1
7850,DRUG_48236,treats,1
35782,DRUG_16971,treats,1
35782,DRUG_09553,treats,1
35782,DRUG_49098,treats,1
35782,DRUG_18769,treats,1
35782,DRUG_66345,treats,1
35782,DRUG_89898,treats,1
35782,DRUG_12470,treats,1
35782,DRUG_78549,treats,1
35782,DRUG_93795,treats,1
35782,DRUG_97334,treats,1
35782,DRUG_97910,treats,1
35782,DRUG_36800,treats,1
35782,DRUG_74696,treats,1
35782,DRUG_88220,treats,1
35782,DRUG_69930,treats,1
35782,DRUG_77783,treats,1
35782,DRUG_25548,treats,1
35782,DRUG_73347,treats,1
35782,DRUG_08339,treats,1
35782,DRUG_86770,treats,1
35782,DRUG_67819,treats,1
35782,DRUG_22273,treats,1
35782,DRUG_73544,treats,1
35782,DRUG_54420,treats,1
35782,DRUG_81907,treats,1
35782,DRUG_44877,treats,1
35782,DRUG_14330,treats,1
35782,DRUG_22257,treats,1
35782,DRUG_60573,treats,1
35782,DRUG_53277,treats,1
35782,DRUG_81270,treats,1
35782,DRUG_65380,treats,1
35782,DRUG_80815,treats,1
35782,DRUG_81691,treats,1
35782,DRUG_28952,treats,1
35782,DRUG_35258,treats,1
35782,DRUG_00589,treats,1
35782,DRUG_78988,treats,1
35782,DRUG_22296,treats,1
35782,DRUG_80037,treats,1
35782,DRUG_49892,treats,1
35782,DRUG_15500,treats,1
35782,DRUG_51014,treats,1
35782,DRUG_70923,treats,1
35782,DRUG_56776,treats,1
35782,DRUG_89476,treats,1
35782,DRUG_69059,treats,1
35782,DRUG_37475,treats,1
35782,DRUG_94862,treats,1
35782,DRUG_57970,treats,1
35782,DRUG_29020,treats,1
35782,DRUG_52875,treats,1
35782,DRUG_82115,treats,1
35782,DRUG_42178,treats,1
35782,DRUG_23950,treats,1
35782,DRUG_77029,treats,1
35782,DRUG_85362,treats,1
35782,DRUG_93890,treats,1
35782,DRUG_75101,treats,1
35782,DRUG_91210,treats,1
35782,DRUG_05899,treats,1
35782,DRUG_57538,treats,1
35782,DRUG_17057,treats,1
35782,DRUG_14785,treats,1
35782,DRUG_31023,treats,1
35782,DRUG_44999,treats,1
35782,DRUG_86144,treats,1
35782,DRUG_56289,treats,1
35782,DRUG_42471,treats,1
35782,DRUG_83139,treats,1
35782,DRUG_35906,treats,1
35782,DRUG_05522,treats,1
35782,DRUG_10887,treats,1
35782,DRUG_23071,treats,1
35782,DRUG_75708,treats,1
35782,DRUG_96894,treats,1
35782,DRUG_74466,treats,1
35782,DRUG_73918,treats,1
35782,DRUG_21325,treats,1
35782,DRUG_12638,treats,1
35782,DRUG_79422,treats,1
35782,DRUG_90699,treats,1
35782,DRUG_10188,treats,1
35782,DRUG_68674,treats,1
35782,DRUG_11057,treats,1
35782,DRUG_33318,treats,1
35782,DRUG_35612,treats,1
35782,DRUG_79790,treats,1
35782,DRUG_49103,treats,1
35782,DRUG_07001,treats,1
35782,DRUG_38458,treats,1
35782,DRUG_39424,treats,1
35782,DRUG_65728,treats,1
35782,DRUG_71326,treats,1
35782,DRUG_56641,treats,1
35782,DRUG_94455,treats,1
35782,DRUG_55943,treats,1
35782,DRUG_80219,treats,1
35782,DRUG_48236,treats,1
52801,DRUG_16971,treats,1
52801,DRUG_09553,treats,1
52801,DRUG_49098,treats,1
52801,DRUG_18769,treats,1
52801,DRUG_66345,treats,1
52801,DRUG_89898,treats,1
52801,DRUG_12470,treats,1
52801,DRUG_78549,treats,1
52801,DRUG_93795,treats,1
52801,DRUG_97334,treats,1
52801,DRUG_97910,treats,1
52801,DRUG_36800,treats,1
52801,DRUG_74696,treats,1
52801,DRUG_88220,treats,1
52801,DRUG_69930,treats,1
52801,DRUG_77783,treats,1
52801,DRUG_25548,treats,1
52801,DRUG_73347,treats,1
52801,DRUG_08339,treats,1
52801,DRUG_86770,treats,1
52801,DRUG_67819,treats,1
52801,DRUG_22273,treats,1
52801,DRUG_73544,treats,1
52801,DRUG_54420,treats,1
52801,DRUG_81907,treats,1
52801,DRUG_44877,treats,1
52801,DRUG_14330,treats,1
52801,DRUG_22257,treats,1
52801,DRUG_60573,treats,1
52801,DRUG_53277,treats,1
52801,DRUG_81270,treats,1
52801,DRUG_65380,treats,1
52801,DRUG_80815,treats,1
52801,DRUG_81691,treats,1
52801,DRUG_28952,treats,1
52801,DRUG_35258,treats,1
52801,DRUG_00589,treats,1
52801,DRUG_78988,treats,1
52801,DRUG_22296,treats,1
52801,DRUG_80037,treats,1
52801,DRUG_49892,treats,1
52801,DRUG_15500,treats,1
52801,DRUG_51014,treats,1
52801,DRUG_70923,treats,1
52801,DRUG_56776,treats,1
52801,DRUG_89476,treats,1
52801,DRUG_69059,treats,1
52801,DRUG_37475,treats,1
52801,DRUG_94862,treats,1
52801,DRUG_57970,treats,1
52801,DRUG_29020,treats,1
52801,DRUG_52875,treats,1
52801,DRUG_82115,treats,1
52801,DRUG_42178,treats,1
52801,DRUG_23950,treats,1
52801,DRUG_77029,treats,1
52801,DRUG_85362,treats,1
52801,DRUG_93890,treats,1
52801,DRUG_75101,treats,1
52801,DRUG_91210,treats,1
52801,DRUG_05899,treats,1
52801,DRUG_57538,treats,1
52801,DRUG_17057,treats,1
52801,DRUG_14785,treats,1
52801,DRUG_31023,treats,1
52801,DRUG_44999,treats,1
52801,DRUG_86144,treats,1
52801,DRUG_56289,treats,1
52801,DRUG_42471,treats,1
52801,DRUG_83139,treats,1
52801,DRUG_35906,treats,1
52801,DRUG_05522,treats,1
52801,DRUG_10887,treats,1
52801,DRUG_23071,treats,1
52801,DRUG_75708,treats,1
52801,DRUG_96894,treats,1
52801,DRUG_74466,treats,1
52801,DRUG_73918,treats,1
52801,DRUG_21325,treats,1
52801,DRUG_12638,treats,1
52801,DRUG_79422,treats,1
52801,DRUG_90699,treats,1
52801,DRUG_10188,treats,1
52801,DRUG_68674,treats,1
52801,DRUG_11057,treats,1
52801,DRUG_33318,treats,1
52801,DRUG_35612,treats,1
52801,DRUG_79790,treats,1
52801,DRUG_49103,treats,1
52801,DRUG_07001,treats,1
52801,DRUG_38458,treats,1
52801,DRUG_39424,treats,1
52801,DRUG_65728,treats,1
52801,DRUG_71326,treats,1
52801,DRUG_56641,treats,1
52801,DRUG_94455,treats,1
52801,DRUG_55943,treats,1
52801,DRUG_80219,treats,1
52801,DRUG_48236,treats,1
5180,DRUG_09553,treats,1
5180,DRUG_97334,treats,1
5180,DRUG_74696,treats,1
5180,DRUG_88220,treats,1
5180,DRUG_69930,treats,1
5180,DRUG_25548,treats,1
5180,DRUG_73347,treats,1
5180,DRUG_08339,treats,1
5180,DRUG_86770,treats,1
5180,DRUG_67819,treats,1
5180,DRUG_22273,treats,1
5180,DRUG_73544,treats,1
5180,DRUG_54420,treats,1
5180,DRUG_81907,treats,1
5180,DRUG_44877,treats,1
5180,DRUG_60573,treats,1
5180,DRUG_53277,treats,1
5180,DRUG_81270,treats,1
5180,DRUG_81691,treats,1
5180,DRUG_28952,treats,1
5180,DRUG_35258,treats,1
5180,DRUG_00589,treats,1
5180,DRUG_78988,treats,1
5180,DRUG_22296,treats,1
5180,DRUG_80037,treats,1
5180,DRUG_49892,treats,1
5180,DRUG_15500,treats,1
5180,DRUG_51014,treats,1
5180,DRUG_70923,treats,1
5180,DRUG_89476,treats,1
5180,DRUG_69059,treats,1
5180,DRUG_37475,treats,1
5180,DRUG_94862,treats,1
5180,DRUG_52875,treats,1
5180,DRUG_42178,treats,1
5180,DRUG_23950,treats,1
5180,DRUG_77029,treats,1
5180,DRUG_85362,treats,1
5180,DRUG_75101,treats,1
5180,DRUG_91210,treats,1
5180,DRUG_14785,treats,1
5180,DRUG_44999,treats,1
5180,DRUG_86144,treats,1
5180,DRUG_35906,treats,1
5180,DRUG_10887,treats,1
5180,DRUG_23071,treats,1
5180,DRUG_96894,treats,1
5180,DRUG_74466,treats,1
5180,DRUG_73918,treats,1
5180,DRUG_79422,treats,1
5180,DRUG_90699,treats,1
5180,DRUG_10188,treats,1
5180,DRUG_68674,treats,1
5180,DRUG_11057,treats,1
5180,DRUG_33318,treats,1
5180,DRUG_35612,treats,1
5180,DRUG_49103,treats,1
5180,DRUG_07001,treats,1
5180,DRUG_71326,treats,1
5180,DRUG_56641,treats,1
5180,DRUG_94455,treats,1
5180,DRUG_55943,treats,1
5180,DRUG_80219,treats,1
5180,DRUG_48236,treats,1
2530,DRUG_16971,treats,1
2530,DRUG_09553,treats,1
2530,DRUG_18769,treats,1
2530,DRUG_89898,treats,1
2530,DRUG_12470,treats,1
2530,DRUG_78549,treats,1
2530,DRUG_93795,treats,1
2530,DRUG_97334,treats,1
2530,DRUG_97910,treats,1
2530,DRUG_74696,treats,1
2530,DRUG_88220,treats,1
2530,DRUG_69930,treats,1
2530,DRUG_25548,treats,1
2530,DRUG_73347,treats,1
2530,DRUG_08339,treats,1
2530,DRUG_86770,treats,1
2530,DRUG_67819,treats,1
2530,DRUG_22273,treats,1
2530,DRUG_73544,treats,1
2530,DRUG_54420,treats,1
2530,DRUG_81907,treats,1
2530,DRUG_44877,treats,1
2530,DRUG_14330,treats,1
2530,DRUG_60573,treats,1
2530,DRUG_53277,treats,1
2530,DRUG_81270,treats,1
2530,DRUG_65380,treats,1
2530,DRUG_80815,treats,1
2530,DRUG_28952,treats,1
2530,DRUG_35258,treats,1
2530,DRUG_78988,treats,1
2530,DRUG_22296,treats,1
2530,DRUG_80037,treats,1
2530,DRUG_49892,treats,1
2530,DRUG_15500,treats,1
2530,DRUG_51014,treats,1
2530,DRUG_70923,treats,1
2530,DRUG_89476,treats,1
2530,DRUG_69059,treats,1
2530,DRUG_94862,treats,1
2530,DRUG_29020,treats,1
2530,DRUG_42178,treats,1
2530,DRUG_23950,treats,1
2530,DRUG_77029,treats,1
2530,DRUG_85362,treats,1
2530,DRUG_93890,treats,1
2530,DRUG_75101,treats,1
2530,DRUG_91210,treats,1
2530,DRUG_05899,treats,1
2530,DRUG_57538,treats,1
2530,DRUG_17057,treats,1
2530,DRUG_14785,treats,1
2530,DRUG_44999,treats,1
2530,DRUG_86144,treats,1
2530,DRUG_56289,treats,1
2530,DRUG_35906,treats,1
2530,DRUG_10887,treats,1
2530,DRUG_23071,treats,1
2530,DRUG_75708,treats,1
2530,DRUG_96894,treats,1
2530,DRUG_74466,treats,1
2530,DRUG_73918,treats,1
2530,DRUG_21325,treats,1
2530,DRUG_79422,treats,1
2530,DRUG_90699,treats,1
2530,DRUG_10188,treats,1
2530,DRUG_68674,treats,1
2530,DRUG_11057,treats,1
2530,DRUG_33318,treats,1
2530,DRUG_35612,treats,1
2530,DRUG_79790,treats,1
2530,DRUG_49103,treats,1
2530,DRUG_07001,treats,1
2530,DRUG_38458,treats,1
2530,DRUG_39424,treats,1
2530,DRUG_71326,treats,1
2530,DRUG_56641,treats,1
2530,DRUG_94455,treats,1
2530,DRUG_55943,treats,1
2530,DRUG_80219,treats,1
2530,DRUG_48236,treats,1
V600,DRUG_16971,treats,1
V600,DRUG_09553,treats,1
V600,DRUG_49098,treats,1
V600,DRUG_18769,treats,1
V600,DRUG_66345,treats,1
V600,DRUG_89898,treats,1
V600,DRUG_12470,treats,1
V600,DRUG_78549,treats,1
V600,DRUG_93795,treats,1
V600,DRUG_97334,treats,1
V600,DRUG_97910,treats,1
V600,DRUG_36800,treats,1
V600,DRUG_74696,treats,1
V600,DRUG_88220,treats,1
V600,DRUG_69930,treats,1
V600,DRUG_77783,treats,1
V600,DRUG_25548,treats,1
V600,DRUG_73347,treats,1
V600,DRUG_08339,treats,1
V600,DRUG_86770,treats,1
V600,DRUG_67819,treats,1
V600,DRUG_22273,treats,1
V600,DRUG_73544,treats,1
V600,DRUG_54420,treats,1
V600,DRUG_81907,treats,1
V600,DRUG_44877,treats,1
V600,DRUG_14330,treats,1
V600,DRUG_22257,treats,1
V600,DRUG_60573,treats,1
V600,DRUG_53277,treats,1
V600,DRUG_81270,treats,1
V600,DRUG_65380,treats,1
V600,DRUG_80815,treats,1
V600,DRUG_81691,treats,1
V600,DRUG_28952,treats,1
V600,DRUG_35258,treats,1
V600,DRUG_00589,treats,1
V600,DRUG_78988,treats,1
V600,DRUG_22296,treats,1
V600,DRUG_80037,treats,1
V600,DRUG_49892,treats,1
V600,DRUG_15500,treats,1
V600,DRUG_51014,treats,1
V600,DRUG_70923,treats,1
V600,DRUG_56776,treats,1
V600,DRUG_89476,treats,1
V600,DRUG_69059,treats,1
V600,DRUG_37475,treats,1
V600,DRUG_94862,treats,1
V600,DRUG_57970,treats,1
V600,DRUG_29020,treats,1
V600,DRUG_52875,treats,1
V600,DRUG_82115,treats,1
V600,DRUG_42178,treats,1
V600,DRUG_23950,treats,1
V600,DRUG_77029,treats,1
V600,DRUG_85362,treats,1
V600,DRUG_93890,treats,1
V600,DRUG_75101,treats,1
V600,DRUG_91210,treats,1
V600,DRUG_05899,treats,1
V600,DRUG_57538,treats,1
V600,DRUG_17057,treats,1
V600,DRUG_14785,treats,1
V600,DRUG_31023,treats,1
V600,DRUG_44999,treats,1
V600,DRUG_86144,treats,1
V600,DRUG_56289,treats,1
V600,DRUG_42471,treats,1
V600,DRUG_83139,treats,1
V600,DRUG_35906,treats,1
V600,DRUG_05522,treats,1
V600,DRUG_10887,treats,1
V600,DRUG_23071,treats,1
V600,DRUG_75708,treats,1
V600,DRUG_96894,treats,1
V600,DRUG_74466,treats,1
V600,DRUG_73918,treats,1
V600,DRUG_21325,treats,1
V600,DRUG_12638,treats,1
V600,DRUG_79422,treats,1
V600,DRUG_90699,treats,1
V600,DRUG_10188,treats,1
V600,DRUG_68674,treats,1
V600,DRUG_11057,treats,1
V600,DRUG_33318,treats,1
V600,DRUG_35612,treats,1
V600,DRUG_79790,treats,1
V600,DRUG_49103,treats,1
V600,DRUG_07001,treats,1
V600,DRUG_38458,treats,1
V600,DRUG_39424,treats,1
V600,DRUG_65728,treats,1
V600,DRUG_71326,treats,1
V600,DRUG_56641,treats,1
V600,DRUG_94455,treats,1
V600,DRUG_55943,treats,1
V600,DRUG_80219,treats,1
V600,DRUG_48236,treats,1
2767,DRUG_89898,treats,1
2767,DRUG_74696,treats,1
2767,DRUG_88220,treats,1
2767,DRUG_69930,treats,1
2767,DRUG_25548,treats,1
2767,DRUG_08339,treats,1
2767,DRUG_86770,treats,1
2767,DRUG_67819,treats,1
2767,DRUG_22273,treats,1
2767,DRUG_73544,treats,1
2767,DRUG_44877,treats,1
2767,DRUG_14330,treats,1
2767,DRUG_60573,treats,1
2767,DRUG_81270,treats,1
2767,DRUG_80815,treats,1
2767,DRUG_81691,treats,1
2767,DRUG_28952,treats,1
2767,DRUG_35258,treats,1
2767,DRUG_78988,treats,1
2767,DRUG_22296,treats,1
2767,DRUG_80037,treats,1
2767,DRUG_15500,treats,1
2767,DRUG_51014,treats,1
2767,DRUG_70923,treats,1
2767,DRUG_89476,treats,1
2767,DRUG_37475,treats,1
2767,DRUG_94862,treats,1
2767,DRUG_52875,treats,1
2767,DRUG_42178,treats,1
2767,DRUG_23950,treats,1
2767,DRUG_77029,treats,1
2767,DRUG_85362,treats,1
2767,DRUG_75101,treats,1
2767,DRUG_91210,treats,1
2767,DRUG_05899,treats,1
2767,DRUG_14785,treats,1
2767,DRUG_44999,treats,1
2767,DRUG_86144,treats,1
2767,DRUG_35906,treats,1
2767,DRUG_10887,treats,1
2767,DRUG_23071,treats,1
2767,DRUG_96894,treats,1
2767,DRUG_74466,treats,1
2767,DRUG_73918,treats,1
2767,DRUG_21325,treats,1
2767,DRUG_90699,treats,1
2767,DRUG_10188,treats,1
2767,DRUG_68674,treats,1
2767,DRUG_11057,treats,1
2767,DRUG_33318,treats,1
2767,DRUG_35612,treats,1
2767,DRUG_49103,treats,1
2767,DRUG_07001,treats,1
2767,DRUG_38458,treats,1
2767,DRUG_65728,treats,1
2767,DRUG_71326,treats,1
2767,DRUG_56641,treats,1
2767,DRUG_94455,treats,1
2767,DRUG_55943,treats,1
2767,DRUG_80219,treats,1
2767,DRUG_48236,treats,1
2753,DRUG_16971,treats,1
2753,DRUG_09553,treats,1
2753,DRUG_18769,treats,1
2753,DRUG_89898,treats,1
2753,DRUG_12470,treats,1
2753,DRUG_78549,treats,1
2753,DRUG_93795,treats,1
2753,DRUG_97334,treats,1
2753,DRUG_97910,treats,1
2753,DRUG_74696,treats,1
2753,DRUG_88220,treats,1
2753,DRUG_69930,treats,1
2753,DRUG_25548,treats,1
2753,DRUG_73347,treats,1
2753,DRUG_08339,treats,1
2753,DRUG_86770,treats,1
2753,DRUG_67819,treats,1
2753,DRUG_22273,treats,1
2753,DRUG_73544,treats,1
2753,DRUG_54420,treats,1
2753,DRUG_81907,treats,1
2753,DRUG_44877,treats,1
2753,DRUG_14330,treats,1
2753,DRUG_60573,treats,1
2753,DRUG_53277,treats,1
2753,DRUG_81270,treats,1
2753,DRUG_65380,treats,1
2753,DRUG_80815,treats,1
2753,DRUG_28952,treats,1
2753,DRUG_35258,treats,1
2753,DRUG_78988,treats,1
2753,DRUG_22296,treats,1
2753,DRUG_80037,treats,1
2753,DRUG_49892,treats,1
2753,DRUG_15500,treats,1
2753,DRUG_51014,treats,1
2753,DRUG_70923,treats,1
2753,DRUG_89476,treats,1
2753,DRUG_69059,treats,1
2753,DRUG_94862,treats,1
2753,DRUG_29020,treats,1
2753,DRUG_42178,treats,1
2753,DRUG_23950,treats,1
2753,DRUG_77029,treats,1
2753,DRUG_85362,treats,1
2753,DRUG_93890,treats,1
2753,DRUG_75101,treats,1
2753,DRUG_91210,treats,1
2753,DRUG_05899,treats,1
2753,DRUG_57538,treats,1
2753,DRUG_17057,treats,1
2753,DRUG_14785,treats,1
2753,DRUG_44999,treats,1
2753,DRUG_86144,treats,1
2753,DRUG_56289,treats,1
2753,DRUG_35906,treats,1
2753,DRUG_10887,treats,1
2753,DRUG_23071,treats,1
2753,DRUG_75708,treats,1
2753,DRUG_96894,treats,1
2753,DRUG_74466,treats,1
2753,DRUG_73918,treats,1
2753,DRUG_21325,treats,1
2753,DRUG_79422,treats,1
2753,DRUG_90699,treats,1
2753,DRUG_10188,treats,1
2753,DRUG_68674,treats,1
2753,DRUG_11057,treats,1
2753,DRUG_33318,treats,1
2753,DRUG_35612,treats,1
2753,DRUG_79790,treats,1
2753,DRUG_49103,treats,1
2753,DRUG_07001,treats,1
2753,DRUG_38458,treats,1
2753,DRUG_39424,treats,1
2753,DRUG_71326,treats,1
2753,DRUG_56641,treats,1
2753,DRUG_94455,treats,1
2753,DRUG_55943,treats,1
2753,DRUG_80219,treats,1
2753,DRUG_48236,treats,1
4940,DRUG_16971,treats,1
4940,DRUG_09553,treats,1
4940,DRUG_49098,treats,1
4940,DRUG_18769,treats,1
4940,DRUG_66345,treats,1
4940,DRUG_89898,treats,1
4940,DRUG_12470,treats,1
4940,DRUG_78549,treats,1
4940,DRUG_93795,treats,1
4940,DRUG_97334,treats,1
4940,DRUG_97910,treats,1
4940,DRUG_36800,treats,1
4940,DRUG_74696,treats,1
4940,DRUG_88220,treats,1
4940,DRUG_69930,treats,1
4940,DRUG_77783,treats,1
4940,DRUG_25548,treats,1
4940,DRUG_73347,treats,1
4940,DRUG_08339,treats,1
4940,DRUG_86770,treats,1
4940,DRUG_67819,treats,1
4940,DRUG_22273,treats,1
4940,DRUG_73544,treats,1
4940,DRUG_54420,treats,1
4940,DRUG_81907,treats,1
4940,DRUG_44877,treats,1
4940,DRUG_14330,treats,1
4940,DRUG_22257,treats,1
4940,DRUG_60573,treats,1
4940,DRUG_53277,treats,1
4940,DRUG_81270,treats,1
4940,DRUG_65380,treats,1
4940,DRUG_80815,treats,1
4940,DRUG_81691,treats,1
4940,DRUG_28952,treats,1
4940,DRUG_35258,treats,1
4940,DRUG_00589,treats,1
4940,DRUG_78988,treats,1
4940,DRUG_22296,treats,1
4940,DRUG_80037,treats,1
4940,DRUG_49892,treats,1
4940,DRUG_15500,treats,1
4940,DRUG_51014,treats,1
4940,DRUG_70923,treats,1
4940,DRUG_56776,treats,1
4940,DRUG_89476,treats,1
4940,DRUG_69059,treats,1
4940,DRUG_37475,treats,1
4940,DRUG_94862,treats,1
4940,DRUG_57970,treats,1
4940,DRUG_29020,treats,1
4940,DRUG_52875,treats,1
4940,DRUG_82115,treats,1
4940,DRUG_42178,treats,1
4940,DRUG_23950,treats,1
4940,DRUG_77029,treats,1
4940,DRUG_85362,treats,1
4940,DRUG_93890,treats,1
4940,DRUG_75101,treats,1
4940,DRUG_91210,treats,1
4940,DRUG_05899,treats,1
4940,DRUG_57538,treats,1
4940,DRUG_17057,treats,1
4940,DRUG_14785,treats,1
4940,DRUG_31023,treats,1
4940,DRUG_44999,treats,1
4940,DRUG_86144,treats,1
4940,DRUG_56289,treats,1
4940,DRUG_42471,treats,1
4940,DRUG_83139,treats,1
4940,DRUG_35906,treats,1
4940,DRUG_05522,treats,1
4940,DRUG_10887,treats,1
4940,DRUG_23071,treats,1
4940,DRUG_75708,treats,1
4940,DRUG_96894,treats,1
4940,DRUG_74466,treats,1
4940,DRUG_73918,treats,1
4940,DRUG_21325,treats,1
4940,DRUG_12638,treats,1
4940,DRUG_79422,treats,1
4940,DRUG_90699,treats,1
4940,DRUG_10188,treats,1
4940,DRUG_68674,treats,1
4940,DRUG_11057,treats,1
4940,DRUG_33318,treats,1
4940,DRUG_35612,treats,1
4940,DRUG_79790,treats,1
4940,DRUG_49103,treats,1
4940,DRUG_07001,treats,1
4940,DRUG_38458,treats,1
4940,DRUG_39424,treats,1
4940,DRUG_65728,treats,1
4940,DRUG_71326,treats,1
4940,DRUG_56641,treats,1
